"","No","Words.(Indonesian)","Words.(English)","ALL_Valence_N","ALL_Valence_Mean","ALL_Valence_SD","ALL_Arousal_N","ALL_Arousal_Mean","ALL_Arousal_SD","ALL_Dominance_N","ALL_Dominance_Mean","ALL_Dominance_SD","ALL_Predictability_N","ALLPredictability_Mean","ALL_Predictability_SD","ALL_Concreteness_N","ALL_Concreteness_Mean","ALL_Concreteness_SD","ALL_Frequency_N","ALL_Frequency_Mean","ALL_Frequency_SD","Borrowed","age","age.youngest","age.oldest","age.youngest.num","age.oldest.num","Parameter_name","bor15","bor15.cat","cat","ALL_Valence_Mean.scaled","ALL_Frequency_Mean.scaled","ALL_Concreteness_Mean.scaled","ALL_Dominance_Mean.scaled","ALL_Arousal_Mean.scaled","ALLPredictability_Mean.scaled"
"437",437,"jari","finger",62,5.01612903225806,1.45412849775932,82,4.26829268292683,2.16052565899035,67,6.11940298507463,1.87101000159047,52,6,2.36808849861125,83,3.3855421686747,2.24059729243313,82,6.30487804878049,2.14699919434075,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the finger",0,"0","Noun",-0.0651388530859947,1.04729272540267,-0.407023646748347,1.93016958248242,-0.774208897975662,0.818401500929648
"438",438,"jarum","needle ",62,4.88709677419355,1.2294852809428,82,4.4390243902439,2.14359546220144,67,5.32835820895522,2.23869591166235,52,4.73076923076923,2.6650636207348,83,3.27710843373494,2.0737220749648,82,5.64634146341463,2.39532441277942,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the needle(1)",0,"0","Noun",-0.18401366234133,-0.216923430180516,-0.529208350338245,0.186644890132482,-0.486025765804597,-0.997510524402975
"439",439,"jatuh","fall",62,4.01612903225806,1.23463587894146,82,5.45121951219512,2.0557203478952,67,5.19402985074627,1.98661281681759,52,4.15384615384615,2.44455870659408,83,3.79518072289157,1.79945138078776,82,6.40243902439024,2.33523602898099,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to fall",0,"0","Verb",-0.986418624814837,1.23458400771129,0.0545630112579347,-0.109425340643922,1.222488517781,-1.82292508137235
"440",440,"jauh","far",62,4.20967741935484,1.6999237858923,82,4.97560975609756,1.8854583865233,67,5.43283582089552,1.99411163935537,52,5,2.58198889747161,83,4.7710843373494,2.37530640490668,82,6.78048780487805,2.04893462375988,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"far",0,"0","Adj",-0.808106410931836,1.96033772665719,1.15422534356702,0.416921736291908,0.419692649590174,-0.612317064483934
"449",449,"jerami","straw",62,5.06451612903226,1.43573786070216,82,4.78048780487805,2.06095021979945,67,5.14925373134328,1.64458460577559,52,5.38461538461539,2.4185058274492,83,3.20481927710843,2.20176778280089,82,4.85365853658537,2.38369953788256,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the hay",0,"0","Noun",-0.0205607996152447,-1.73866509893806,-0.610664819398177,-0.20811541756939,0.0903404985375295,-0.0620406931710175
"455",455,"jiwa","soul",62,5.88709677419355,1.69961267245889,82,4.95121951219512,1.98078696808817,67,5.56716417910448,2.1827413997291,52,4.96153846153846,2.34279486571177,83,5.37349397590361,2.31490843401853,82,6.28048780487805,2.20142709181798,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the soul or spirit",1,"1","Noun",0.737266109387513,1.00046990482551,1.83302925239978,0.712991967068314,0.378523630708594,-0.667344701615225
"467",467,"kaca","glass",62,5.01612903225806,1.43140347823525,82,4.13414634146341,1.92938418578169,67,5.73134328358209,1.8305661448508,52,5.53846153846154,2.54729028239921,83,3.40963855421687,2.04841488139008,82,6.24390243902439,2.0279587475396,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the mirror",1,"1","Noun",-0.0651388530859947,0.930235673959782,-0.379871490395036,1.0748555824617,-1.00063850182436,0.158069855354148
"472",472,"kain","cloth",62,5.25806451612903,1.62899429771836,82,4.15853658536585,2.08740793953947,67,5.53731343283582,1.73492081916041,52,6.19230769230769,2.08673176812367,83,3.36144578313253,1.98517869966048,82,5.89024390243902,1.83925708003091,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the cloth",0,"0","Noun",0.157751414267757,0.251304775591034,-0.434175803101657,0.647198582451334,-0.959469482942775,1.09353968658611
"473",473,"kaki","stiff, rigid",62,5.17741935483871,1.13836514278494,82,4.89024390243902,1.86591319158813,67,5.88059701492537,1.94252559797261,52,5.42307692307692,2.84464515066159,83,2.97590361445783,2.06584243499021,82,6.35365853658537,2.37981196071938,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the leg",0,"0","Noun",0.0834546584831733,1.14093836655698,-0.868610304754628,1.40382250554659,0.275601083504643,-0.00701305603972605
"476",476,"kalajengking","scorpion ",62,3.75806451612903,1.76194270455372,82,5.1219512195122,2.25744444117646,67,4.41791044776119,2.07546456085717,52,4.40384615384615,2.84404858749356,83,3.24096385542169,2.15038488583189,82,5.04878048780488,2.44899797611635,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the scorpion",0,"0","Noun",-1.22416824332551,-1.36408253432082,-0.569936584868211,-1.82005334068537,0.666706762879658,-1.46524544001895
"479",479,"kamar","room",62,5.29032258064516,1.38359352476688,82,4.59756097560976,1.90424967302708,67,5.65671641791045,1.85498704402868,52,5.86538461538461,2.16956529624269,83,3.37349397590361,1.95504876973349,82,6.63414634146341,2.09356565779652,"1. clearly borrowed","Modern",NA,NA,NA,NA,"the room",1,"1","Noun",0.187470116581591,1.67940080319426,-0.420599724925002,0.91037212091925,-0.218427143074324,0.625804770970126
"488",488,"kapal","ship, boat, vessel",62,4.91935483870968,1.88434784210829,82,4.64634146341463,2.14517518476261,67,5.26865671641791,1.96624615087364,52,5.61538461538461,2.62083541653096,83,3.34939759036145,2.14381546655216,82,5.6219512195122,2.19786790008705,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the ship",1,"1","Noun",-0.154294960027496,-0.263746250757671,-0.447751881278313,0.0550581208985261,-0.136089105311163,0.268125129616731
"495",495,"kasar","coarse, rough, crude",62,3.16129032258065,1.65156208607703,82,5.42682926829268,2.01862003838754,67,5.11940298507463,2.20551916556804,52,4.78846153846154,2.63711472206183,83,4.31325301204819,1.97501287950955,82,5.98780487804878,2.41136149462367,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"rough(1)",0,"0","Adj",-1.77396423613143,0.438596057899655,0.638334372854114,-0.273908802186368,1.18131949889941,-0.914969068706038
"498",498,"kasihan","pity",62,4.25806451612903,1.26666573891066,82,5.65853658536585,1.75132762476422,67,4.83582089552239,2.12201315882429,52,5.67307692307692,2.44725659805259,83,4.87951807228916,2.17747666875264,82,6.23170731707317,2.20716443131439,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the pity",0,"0","Noun",-0.763528357461086,0.906824263671204,1.27641004715691,-0.898945956047667,1.57242517827443,0.350666585313669
"502",502,"katak","frog",62,4.91935483870968,1.84922125476498,82,4.23170731707317,2.12741528962112,67,5.14925373134328,1.99433843624429,52,4.76923076923077,2.63174723602568,83,3.16867469879518,2.29962498060558,82,5.23170731707317,2.41547879101066,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the frog",0,"0","Noun",-0.154294960027496,-1.01291137999215,-0.651393053928143,-0.20811541756939,-0.835962426298033,-0.942482887271684
"504",504,"kaya","rich",62,7.29032258064516,1.35969013796712,82,5.26829268292683,2.24460274737559,67,6,2.05971460217775,52,6.53846153846154,2.08130368704507,83,4.56626506024096,2.06121424718264,82,6.36585365853659,2.12865340336399,"4. very little evidence for borrowing","Early Malay",NA,NA,NA,NA,"rich",0,"0","Adj",2.03002966003928,1.16434977684556,0.923432014563876,1.66699604401451,0.913720876169141,1.58878842076773
"526",526,"kecemasan","worry",62,3.48387096774194,1.21117657853395,82,5.5,2.15022249781818,67,4,1.73205080756888,52,4.17307692307692,2.44725659805259,83,5.48192771084337,2.45625853580411,82,6.18292682926829,2.37854633882503,"5. no evidence for borrowing","Early Malay",NA,NA,NA,NA,"the anxiety",0,"0","Noun",-1.47677721299309,0.813178622516894,1.95521395598968,-2.74116072532307,1.30482655554416,-1.7954112628067
"527",527,"kecemburuan","jealousy",62,4.14516129032258,1.69712171181283,82,5.25609756097561,2.0596714085873,67,5.28358208955224,2.09476960582603,52,4.44230769230769,2.21769586785308,83,5.3855421686747,2.25145657623316,82,5.60975609756098,2.21530087447925,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the envy or jealousy",0,"0","Noun",-0.867543815559503,-0.28715766104625,1.84660533057644,0.0879548132070141,0.89313636672835,-1.41021780288766
"530",530,"kecil","small",62,4.88709677419355,1.64071994103426,82,4.54878048780488,2.03762412497406,67,5.17910447761194,1.93002883582108,52,5.25,2.51953154687261,83,3.83132530120482,2.03517409280154,82,6.78048780487805,2.04290032415126,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"small",0,"0","Adj",-0.18401366234133,1.96033772665719,0.0952912457879007,-0.142322032952412,-0.300765180837485,-0.254637423130539
"544",544,"kejahatan","crime",62,2.35483870967742,1.39197670737941,82,6.32926829268293,1.46611839961794,67,5.17910447761194,2.05916556455579,52,4.5,2.74754792639603,83,4.6144578313253,2.34172817829162,82,6.5609756097561,2.04334246252332,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the crime",0,"0","Noun",-2.51693179397727,1.5389323414628,0.977736327270497,-0.142322032952412,2.7045731975179,-1.32767634719072
"546",546,"kejayaan","glory",62,6.29032258064516,1.35969013796712,82,5.76829268292683,1.7448250150179,67,6.07462686567164,1.89347710323611,52,5.59615384615385,2.32007112285011,83,5.14457831325301,2.26388684820491,82,5.26829268292683,2.35727809391352,"5. no evidence for borrowing","Early Malay",NA,NA,NA,NA,"the victory",0,"0","Noun",1.10874988831043,-0.942677149126419,1.57508376704333,1.83147950555695,1.75768576324154,0.240611311051085
"555",555,"kelaparan","starving, hunger",62,3.62903225806452,1.29607061849372,82,5.54878048780488,2.17818839113353,67,5.19402985074627,2.27794967599553,52,4.25,2.87569258495015,83,4.50602409638554,2.26518450212793,82,6.21951219512195,2.35715035239589,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the famine",0,"0","Noun",-1.34304305258084,0.883412853382627,0.855551623680599,-0.109425340643922,1.38716459330732,-1.68535598854412
"556",556,"kelelawar","bat",62,4.62903225806452,1.2042802212946,82,5,2.0487876571762,67,5.25373134328358,2.0101506319412,52,4.94230769230769,2.65989430380056,83,3.1566265060241,2.15543514768462,82,5.52439024390244,2.22347525648475,"4. very little evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the bat",0,"0","Noun",-0.421763280851999,-0.451037533066292,-0.664969132104798,0.0221614285900361,0.460861668471755,-0.694858520180871
"559",559,"kelinci","rabbit",62,5.17741935483871,1.68429771859525,82,4.3780487804878,2.07060701961764,67,5.73134328358209,2.157313772659,52,5.03846153846154,2.84888377495425,83,2.98795180722892,2.07478459595216,82,6.0609756097561,2.03880599877289,"1. clearly borrowed","Modern",NA,NA,NA,NA,"the rabbit",1,"1","Noun",0.0834546584831733,0.579064519631118,-0.855034226577973,1.0748555824617,-0.58894831300855,-0.557289427352643
"560",560,"keluarga","family",62,6.33870967741935,2.07990816621908,82,5.40243902439024,1.89123877423617,67,5.64179104477612,2.40392036207344,52,6.61538461538461,2.17970897638181,83,3.20481927710843,1.90480161020984,82,6.91463414634146,1.94492831764951,"2. probably borrowed","Early Malay",NA,NA,NA,NA,"the family",1,"1","Noun",1.15332794178118,2.21786323983155,-0.610664819398177,0.87747542861076,1.14015048001783,1.69884369503031
"563",563,"kemarahan","anger, fury",62,3.38709677419355,1.58222543739618,82,5.6219512195122,2.24785353803474,67,6.2089552238806,1.77983071575715,52,4.69230769230769,2.49343028178767,83,5.25301204819277,2.22975101691064,82,6.28048780487805,2.26772518989548,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the anger",0,"0","Noun",-1.56593331993459,1.00046990482551,1.69726847063323,2.12754973633336,1.51067164995206,-1.05253816153427
"566",566,"kemenangan","victory",62,6.03225806451613,1.8104228465004,82,5.41463414634146,2.10203440265157,67,6.05970149253731,2.15940926977534,52,5.92307692307692,2.75713800067228,83,5.01204819277108,2.15550331343621,82,6.13414634146341,1.79685730536697,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the victory",0,"0","Noun",0.871000269799764,0.719532981362584,1.42574690710012,1.79858281324846,1.16073498945862,0.708346226667065
"574",574,"kencing","urine, urinate",62,4.2258064516129,1.56204316431103,82,4.39024390243902,2.02914625093373,67,4.83582089552239,2.11486094481893,52,5.63461538461539,2.2840353535419,83,3.48192771084337,2.06811712282814,82,5.82926829268293,2.35600036706269,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to piss",0,"0","Verb",-0.793247059774919,0.134247724148146,-0.298415021335104,-0.898945956047667,-0.568363803567759,0.295638948182378
"577",577,"kendi","jug, earthenware flask with a neck and spout",62,4.85483870967742,1.79111444558005,82,4.21951219512195,1.96276694492656,67,5.19402985074627,2.05410753288896,52,4.92307692307692,2.58082031225789,83,3.13253012048193,1.96165114832893,82,4.41463414634146,2.34099915100208,"2. probably borrowed","Early Malay",NA,NA,NA,NA,"the jug/pitcher",1,"1","Noun",-0.213732364655164,-2.58147586932685,-0.692121288458109,-0.109425340643922,-0.856546935738823,-0.722372338746517
"580",580,"kentut","fart",62,4.2741935483871,1.83918509073733,82,4.82926829268293,2.07753936866788,67,5.13432835820895,2.27566522001317,52,3.67307692307692,2.2380064119321,83,4.03614457831325,2.40145171100849,82,6.21951219512195,2.13162194227488,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to fart",0,"0","Verb",-0.748669006304169,0.883412853382627,0.326084574791041,-0.24101210987788,0.172678536300691,-2.51077054551349
"586",586,"keranjang","basket",62,4.7741935483871,1.56204316431103,82,4.17073170731707,2.03551721245292,67,5.52238805970149,1.74389158124236,52,5.75,2.55047092921764,83,3.03614457831325,2.00879640661577,82,5.5609756097561,2.21162786242779,"4. very little evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the basket",0,"0","Noun",-0.288029120439747,-0.38080330220056,-0.800729913871351,0.614301890142846,-0.938884973501984,0.460721859576252
"587",587,"keras","hard, solid, tight, strong",62,4.40322580645161,1.40793625763122,82,4.35365853658537,1.38217891339361,67,5.7910447761194,1.96590108441964,52,5.42307692307692,2.30384294336491,83,4.04819277108434,2.02967986456732,82,6.48780487804878,2.32667782252989,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"loud",0,"0","Adj",-0.629794197048834,1.39846387973133,0.339660652967696,1.20644235169565,-0.63011733189013,-0.00701305603972605
"590",590,"kertas","paper ",62,4.91129032258065,1.53321778815085,82,4.21341463414634,1.78771330160239,67,5.35820895522388,2.19820522851575,52,5.73076923076923,2.54881809039893,83,3.17469879518072,2.16905741038557,82,6.64634146341463,2.37435568198117,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the paper",1,"1","Noun",-0.161724635605955,1.70281221348284,-0.644605014839815,0.25243827474946,-0.866839190459219,0.433208041010605
"595",595,"kesedihan","sorrow, sadness",62,3.93548387096774,1.84542827000553,82,4.79268292682927,2.16445930224223,67,5.23880597014925,2.2094120446386,52,4.03846153846154,2.48888933778636,83,5.28915662650602,2.09837405395009,82,6.07317073170732,1.8907212537494,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the grief",0,"0","Noun",-1.06071538059942,0.602475929919697,1.7379967051632,-0.0107352637184538,0.110925007978321,-1.98800799276622
"612",612,"ketakutan","fear",67,3.7910447761194,2.02662066409739,97,5.4639175257732,2.12162406184362,99,4.46464646464646,2.07665906781577,59,4.79661016949153,2.00670995977331,72,4.75,2.29972441704788,87,5.83908045977012,2.19340217427222,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the fear",0,"0","Noun",-1.19378419693002,0.153084491047003,1.13046720675787,-1.71704349608303,1.24392187297192,-0.903310671008731
"615",615,"ketiak","armpit ",67,4.23880597014925,1.70640107046882,97,4.14432989690722,1.82568303839988,99,4.26262626262626,2.05826288252714,59,4.79661016949153,2.57828906793358,72,2.47222222222222,1.77599186508591,87,5.35632183908046,2.33266496709312,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the armpit",0,"0","Noun",-0.781270866305166,-0.773684440376688,-1.43616579519536,-2.16231185662218,-0.983449375384107,-0.903310671008731
"623",623,"koin","coin",67,5.49253731343284,2.04029954966777,97,4.08247422680412,2.12950553284864,99,5.34343434343434,2.00591785780921,59,5.40677966101695,2.15853273974353,72,2.40277777777778,1.78932454186459,87,5.36781609195402,2.14646785320776,"1. clearly borrowed","Modern",NA,NA,NA,NA,"the coin",1,"1","Noun",0.373766459444428,-0.751618513438028,-1.51441680135247,0.21987387226227,-1.0878574026508,-0.0303298514343418
"631",631,"kompor","stove ",67,4.91044776119403,1.630498559965,97,4.48453608247423,2.08723003275202,99,5.36363636363636,1.72883436875328,59,5.96610169491525,1.95612302778344,72,2.79166666666667,2.11591887274922,87,6.05747126436782,2.13147138740529,"1. clearly borrowed","Modern",NA,NA,NA,NA,"the stove",1,"1","Noun",-0.162500870367883,0.572337102881528,-1.07621116687265,0.264400708316184,-0.409205225417319,0.769902566508848
"640",640,"konyol","foolish, absurd, incompetent",67,4.40298507462687,1.89144566718028,97,5.02061855670103,2.0915473809444,99,4.54545454545455,2.03676778390809,59,4.61016949152542,2.2129473960476,72,5.41666666666667,2.18025712400179,87,5.39080459770115,2.21178830013855,"1. clearly borrowed","Modern",NA,NA,NA,NA,"stupid",1,"1","Adj",-0.630015978409385,-0.707486659560711,1.88167686586613,-1.53893615186737,0.495664344227318,-1.17005481032313
"641",641,"kopi","coffee ",67,5.91044776119403,2.12297206824131,97,4.15463917525773,1.89484061656893,99,5.26262626262626,2.12173330464456,59,5.44067796610169,2.03648773407989,72,2.875,2.25136891064769,87,5.49425287356322,2.22498269247719,"1. clearly borrowed","Modern",NA,NA,NA,NA,"the coffee",1,"1","Noun",0.75877890136096,-0.508893317112776,-0.982309959484116,0.0417665280466113,-0.966048037506325,0.0181690829864574
"642",642,"koran","newspaper ",67,6.01492537313433,1.77944950044936,97,4.49484536082474,2.2132353360908,99,4.80808080808081,2.04877647746842,59,5.06779661016949,2.19611260608581,72,2.75,2.1542620709706,87,6.05747126436782,2.20652479493802,"1. clearly borrowed","Modern",NA,NA,NA,NA,"the newspaper",1,"1","Noun",0.855032011840093,0.572337102881528,-1.12316177056692,-0.960087283166476,-0.391803887539537,-0.515319195642336
"643",643,"korban","victim",67,4.53731343283582,2.16954371832556,97,4.83505154639175,1.97737416567156,99,4.48484848484848,1.97620351531713,59,5.08474576271186,1.84099050919298,72,3.5,2.0555661294826,87,5.28735632183908,1.99946531211449,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the sacrifice",1,"1","Noun",-0.506261979221929,-0.906080002008643,-0.278050904070121,-1.67251666002912,0.182440262427251,-0.491069728431936
"646",646,"kota","city ",67,5.85074626865672,1.76886996407211,97,4.75257731958763,1.94738568254046,99,5.08080808080808,2.04877647746842,59,5.3728813559322,2.12455516711021,72,3.29166666666667,2.1587522478519,87,5.48275862068965,2.19863630549694,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the town",1,"1","Noun",0.703777123944312,-0.530959244051437,-0.512803922541453,-0.358974996438625,0.0432295594049995,-0.078828785855141
"647",647,"kotor","dirty, filthy, gross",67,3.41791044776119,1.85169254051156,97,5.1340206185567,2.11457672074195,99,4.65656565656566,2.04620911893197,59,5.66101694915254,2.11407572933491,72,3.36111111111111,2.36943896346054,87,5.85057471264368,2.25949539351303,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"dirty",0,"0","Adj",-1.53754530578407,0.175150417985661,-0.434552916384342,-1.29403855357084,0.687079060882915,0.333412156721654
"653",653,"kuat","strong, sturdy, forceful",67,6.34328358208955,1.92709735255942,97,5.09278350515464,2.15098075608742,99,5.85858585858586,2.27681347774714,59,5.03389830508475,2.49112979281535,72,4.65277777777778,2.25900216175708,87,6.2183908045977,2.41807768815664,"2. probably borrowed","Early Malay",NA,NA,NA,NA,"strong",1,"1","Adj",1.15754178763165,0.881260080022757,1.02091579813791,1.3553081916371,0.617473709371788,-0.563818130063135
"655",655,"kucing","cat ",67,5.77611940298507,2.17298074516555,97,4.74226804123711,1.83869490918754,99,4.67676767676768,1.93162870279854,59,5.05084745762712,2.32989365462179,72,2.97222222222222,2.43201778059557,87,5.71264367816092,2.28192108976855,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the cat",0,"0","Noun",0.635024902173503,-0.0896407052782507,-0.872758550864162,-1.24951171751692,0.0258282215272181,-0.539568662852735
"656",656,"kuda","horse ",67,5.62686567164179,1.50590575679528,97,4.64948453608247,2.06176116621912,99,5.19191919191919,1.97781970081037,59,5.45762711864407,1.88754569616578,72,2.44444444444444,1.7593924118405,87,5.58620689655172,2.11061395310029,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the horse",1,"1","Noun",0.497520458631885,-0.332365901603502,-1.4674661976582,-0.114077398142092,-0.130783819372815,0.0424185501968571
"659",659,"kuil","temple, shrine",67,5.35820895522388,1.73817644375235,97,3.77319587628866,1.88472563564289,99,4.96969696969697,1.91372350728564,59,5.22033898305085,2.14208886619942,72,2.65277777777778,1.98699803456329,87,4.6551724137931,2.0619903807712,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the temple",1,"1","Noun",0.250012460256972,-2.1197059836349,-1.23271317918687,-0.603872594735156,-1.60989753898424,-0.297073990748738
"661",661,"kuku","fingernail, toenail",67,5.59701492537313,1.72380570420058,97,4.23711340206186,1.86956543455674,99,5.12121212121212,1.93924415779062,59,5.61016949152542,2.14167956288696,72,2.58333333333333,2.19313910979891,87,5.96551724137931,2.39887704281811,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the fingernail",0,"0","Noun",0.470019569923561,0.395809687372254,-1.31096418534398,-0.269921324330794,-0.826837334484074,0.260663755090455
"662",662,"kulit","skin, leather, tree bark, peel",67,5.58208955223881,1.98592970161023,97,4.39175257731959,1.96615477641283,99,5.51515151515152,1.50077283739478,59,5.74576271186441,2.17027902495781,72,2.76388888888889,2.14602846781294,87,5.85057471264368,2.13785773904074,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the skin or hide",0,"0","Noun",0.456269125569399,0.175150417985661,-1.10751156933549,0.598351978720548,-0.565817266317351,0.454659492773652
"665",665,"kumuh","dirty",67,3.40298507462687,1.90739947900306,97,5.22680412371134,2.13846301230178,99,4.26262626262626,2.06815435113522,59,5.10169491525424,2.17901365897697,72,3.73611111111111,2.22022112561685,87,5.20689655172414,2.18949888625113,"2. probably borrowed","Modern",NA,NA,NA,NA,"dirty",1,"1","Adj",-1.55129575013823,-1.06054149057926,-0.011997483135945,-2.16231185662218,0.843691101782947,-0.466820261221536
"667",667,"kunci","key ",67,5.62686567164179,1.7480363086126,97,4.49484536082474,2.12192773665543,99,5.19191919191919,2.09312171743921,59,5.91525423728814,1.87807803070623,72,2.63888888888889,1.96666268798834,87,5.7816091954023,2.30986402175198,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the lock",1,"1","Noun",0.497520458631885,0.042754856353706,-1.24836338041829,-0.114077398142092,-0.391803887539537,0.697154164877649
"668",668,"kuning","yellow ",67,5.44776119402985,1.79463495139661,97,4.27835051546392,1.95118696802547,99,5.37373737373737,1.75304899745173,59,6.10169491525424,1.83542643033726,72,3.59722222222222,2.43020733029748,87,5.57471264367816,2.1492680414831,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"yellow",0,"0","Adj",0.332515126381943,-0.354431828542161,-0.168499495450166,0.286664126343142,-0.757231982972948,0.963898304192045
"669",669,"kupu-kupu","butterfly ",67,6.3134328358209,1.57834738297046,97,4.38144329896907,2.26588512400541,99,5.18181818181818,2.23316210495633,59,5.50847457627119,2.20010094874924,72,2.48611111111111,1.93553177578826,87,5.4367816091954,2.10039392443355,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the butterfly",0,"0","Noun",1.13004089892333,-0.619222951806073,-1.42051559396394,-0.13634081616905,-0.583218604195133,0.115166951828057
"672",672,"kursi","chair",67,5.35820895522388,1.91249078062593,97,4.24742268041237,1.86542515169159,99,5.29292929292929,1.88578206183679,59,5.15254237288136,2.09114355220588,72,2.93055555555556,2.13176108436517,87,5.89655172413793,2.16759690515182,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the chair",1,"1","Noun",0.250012460256972,0.263414125740297,-0.919709154558428,0.108556782127484,-0.809435996606293,-0.394071859590337
"673",673,"kutu","louse",67,3.44776119402985,2.13402154209081,97,4.91752577319588,2.15865555715426,99,4.49494949494949,1.82037077056329,59,5.06779661016949,2.34053049379881,72,2.86111111111111,1.9880314812847,87,5.45977011494253,2.15020062720576,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the body louse",0,"0","Noun",-1.51004441707574,-0.575091097928754,-0.997960160715539,-1.65025324200216,0.321650965449504,-0.515319195642336
"678",678,"ladang","unirrigated agricultural field",67,5.80597014925373,1.7515257934601,97,4.09278350515464,1.91530281671726,99,4.92929292929293,1.80278993112504,59,5.05084745762712,2.16096824414236,72,2.875,2.07559596057356,87,4.89655172413793,2.2517924785556,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the field",0,"0","Noun",0.662525790881827,-1.65632151792306,-0.982309959484116,-0.692926266842986,-1.07045606477302,-0.539568662852735
"679",679,"lagu","melody, tune, song",67,6.44776119402985,1.76912563654061,97,4.80412371134021,2.35247730797474,99,5.17171717171717,2.12391823145002,59,5.32203389830508,2.24714898272349,72,3.76388888888889,2.32253537734729,87,6.1264367816092,2.26091460039058,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the song",0,"0","Noun",1.25379489811079,0.704732664513483,0.0193029193268991,-0.158604234196006,0.130236248793907,-0.15157718748634
"682",682,"lambat","slow",67,4.02985074626866,2.03730473504736,97,4,1.4790199457749,99,4.62626262626263,1.6998550873762,59,5.13559322033898,2.33753205486886,72,4.77777777777778,2.05022995771187,87,5.62068965517241,2.00140287606808,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"slow",0,"0","Adj",-0.973777087263431,-0.266168120787525,1.16176760922071,-1.36082880765171,-1.22706810567305,-0.418321326800737
"683",683,"lambung","flank",67,5.01492537313433,1.87884988444682,97,4.28865979381443,2.0256622522369,99,5.1010101010101,2.03788079949691,59,5.23728813559322,2.35136778280839,72,3.33333333333333,2.19474404167108,87,5.72413793103448,2.02133765963091,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the stomach",0,"0","Noun",-0.0662477598887498,-0.0675747783395904,-0.465853318847186,-0.314448160384709,-0.739830645095167,-0.272824523538338
"685",685,"lampu","lamp, light",67,5.73134328358209,2.085898466051,97,4.31958762886598,2.02868179569362,99,5.5959595959596,1.83458382045335,59,5.11864406779661,2.56020436793838,72,2.59722222222222,1.93310464893253,87,5.93103448275862,2.33672949469023,"1. clearly borrowed","Modern",NA,NA,NA,NA,"the lamp or torch",1,"1","Noun",0.593773569111018,0.329611906556276,-1.29531398411256,0.776459322936207,-0.687626631461823,-0.442570794011137
"687",687,"langit","sky, the heavens",67,6.13432835820895,2.02929695534476,97,4.17525773195876,2.39361263434562,99,5.11111111111111,2.37713980463784,59,5.6271186440678,2.19637872091333,72,3.29166666666667,2.36427340474708,87,6.01149425287356,2.23343646404371,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the sky",0,"0","Noun",0.965035566673387,0.48407339512689,-0.512803922541453,-0.292184742357752,-0.931245361750763,0.284913222300855
